date,open,high,low,close,volume,barCount,average,MACD,MACD_Signal,MACD_Hist,K,D,J,EMA_12,EMA_26,MA_10,MA_20,MA_200,BB_Upper,BB_Middle,BB_Lower
2019-12-16 18:00:00,3181.25,3203.5,3178.5,3198.5,400133,71488,3196.25,26.789439592617782,24.229983421375557,2.559456171242225,92.44838427168435,88.57193969791619,100.20127341922066,3152.7320614246387,3125.942621832021,3146.4,3137.3625,2952.5,3214.7518427974983,3073.695,2932.638157202502
2019-12-17 18:00:00,3196.5,3203.5,3192.0,3193.5,929548,141527,3198.25,28.057179908008493,24.995422718702144,3.0617571893063484,91.35354731133668,90.83582023796862,92.38900145807281,3159.0040519746944,3130.946872066686,3156.125,3141.1875,2954.52125,3214.9860673325898,3079.695,2944.4039326674106
2019-12-18 18:00:00,3192.5,3203.0,3192.0,3199.25,834491,127356,3198.75,29.189373261570836,25.834212827275884,3.3551604342949517,93.38007609811189,92.39400256037764,95.35222317358037,3165.19573628628,3136.006363024709,3164.5,3145.7125,2956.5225,3216.7818945191098,3085.27,2953.75810548089
2019-12-19 18:00:00,3199.5,3213.75,3194.5,3212.75,865449,130085,3204.25,30.8206999828908,26.83151025839887,3.9891897244919328,94.44215116750051,93.0585915256497,97.20927045120212,3172.5117768576215,3141.6910768747307,3173.5,3151.1625,2958.4825,3220.957046065861,3090.535,2960.1129539341387
2019-12-20 18:00:00,3213.5,3229.5,3208.5,3224.5,1195879,165421,3222.5,32.68489385306566,28.002186977332226,4.682706875733434,96.38734093379885,94.73652273313708,99.68897733512242,3180.509965033372,3147.825071180306,3180.825,3156.7875,2960.5425,3226.710550384076,3095.62,2964.5294496159236
2019-12-23 18:00:00,3227.0,3234.25,3224.25,3228.0,602716,94321,3228.0,34.05216946242717,29.212183474351214,4.839985988075959,96.02117931764433,95.61689047298124,96.82975700697048,3187.8161242590068,3153.7639547965796,3189.85,3161.6125,2962.53375,3231.7677224527606,3100.855,2969.9422775472394
2019-12-24 18:00:00,3228.25,3231.25,3222.5,3226.25,281181,44483,3225.75,34.595736740845496,30.28889412765007,4.306842613195425,93.4898727826588,95.29946434470065,89.87068965857509,3193.7290282191598,3159.1332914783143,3198.3,3165.725,2964.45625,3237.512106601424,3105.45,2973.3878933985757
2019-12-26 18:00:00,3227.5,3244.75,3227.0,3242.25,444494,62257,3236.25,35.90370840637706,31.41185698339547,4.491851422981593,94.02497009194012,94.51200739741442,93.0508954809915,3201.19379310852,3165.290084702143,3207.625,3170.1125,2966.47875,3243.9131035155633,3110.45,2976.9868964844363
2019-12-27 18:00:00,3242.0,3254.0,3235.5,3236.5,935117,131445,3244.0,36.06062400294604,32.341610387305586,3.7190136156404563,88.3820341095975,91.9656256613988,81.21485100599489,3206.625517245671,3170.564893242725,3213.825,3174.425,2968.545,3249.3252535229753,3115.215,2981.104746477025
2019-12-30 18:00:00,3238.25,3244.25,3217.25,3223.25,1089290,155141,3227.25,34.71563623384236,32.81641555661294,1.8992206772294224,74.74047161870966,85.71582527341576,52.78976430929748,3209.183129977106,3174.4674937432637,3218.475,3178.4,2970.36,3252.417831617819,3119.895,2987.372168382181
2019-12-31 18:00:00,3223.25,3236.25,3213.0,3236.0,1103247,130009,3223.5,34.28334511863204,33.10980146901676,1.173543649615283,66.06405326487264,76.39551966439326,45.40112046583138,3213.3088022883207,3179.0254571696887,3222.225,3184.3125,2972.5025,3256.877537931698,3124.485,2992.092462068302
2020-01-02 18:00:00,3237.0,3261.75,3234.25,3261.5,1360588,182235,3246.5,35.58815014097581,33.60547120340857,1.9826789375672433,73.66640684323183,71.49031057560471,78.01859937848607,3220.7228327055022,3185.1346825645264,3229.025,3192.575,2974.76875,3262.0855938137015,3129.91,2997.734406186298
2020-01-03 18:00:00,3261.0,3263.5,3206.75,3235.5,1682453,266695,3235.25,34.130796239495794,33.71053621062602,0.42026002886977665,73.75226255825925,71.16090755545457,78.9349725638686,3222.996243058502,3188.865446819006,3232.65,3198.575,2976.825,3265.0747295612664,3134.5,3003.9252704387336
2020-01-06 18:00:00,3220.25,3249.5,3208.75,3242.75,1460300,216667,3230.75,33.178387385179576,33.60410644553673,-0.425719060357153,71.24172302910472,72.88679747686525,67.95157413358365,3226.035282587963,3192.8568952027836,3235.65,3204.575,2979.0025,3267.7772353376213,3139.3,3010.822764662379
2020-01-07 18:00:00,3243.5,3254.5,3226.0,3233.0,1228094,206869,3239.75,31.276319053334646,33.13854896709631,-1.8622299137616665,53.45080763573541,66.14826440769978,28.055894091806664,3227.1067775744305,3195.830458521096,3236.5,3208.6625,2981.05625,3270.0270025936575,3143.565,3017.1029974063426
2020-01-08 18:00:00,3231.75,3267.75,3181.0,3259.75,2223039,405254,3239.0,31.563572422363904,32.823553658149834,-1.2599812357859292,66.82324264611931,63.83859110365315,72.79254573105165,3232.128811793749,3200.565239371385,3239.675,3214.7625,2983.1575,3274.845385471531,3148.02,3021.194614528469
2020-01-09 18:00:00,3261.25,3276.75,3257.75,3275.25,1224853,189941,3271.0,32.66539688616331,32.79192230375253,-0.12652541758922098,78.48900831862818,66.25435286682763,102.95831922222928,3238.7628407485568,3206.0974438623934,3244.575,3221.4375,2985.18125,3280.427896637041,3152.8,3025.172103362959
2020-01-10 18:00:00,3275.5,3287.0,3260.75,3263.5,1454439,206110,3275.25,32.21907249869946,32.67735234274191,-0.45827984404245115,89.01390234240279,78.1087177690501,110.82427148910816,3242.568557556471,3210.3494850577717,3246.7,3227.1625,2987.16625,3284.9639702276663,3157.06,3029.1560297723336
2020-01-13 18:00:00,3265.75,3291.0,3265.5,3289.0,960346,151200,3279.0,33.53640726637059,32.84916332746765,0.6872439389029381,91.48180907544433,86.32823991215844,101.7889474020161,3249.711856393937,3216.1754491275665,3251.95,3232.8875,2989.21125,3290.4542471242103,3162.13,3033.80575287579
2020-01-14 18:00:00,3289.25,3296.75,3275.25,3287.75,1638533,246242,3285.25,34.08661077646775,33.09665281726767,0.9899579592000833,89.41220963035282,89.96930701606665,88.29801485892514,3255.5638784871776,3221.47726771071,3258.4,3238.4375,2991.23625,3296.481006792151,3166.625,3036.768993207849
2020-01-15 18:00:00,3287.75,3299.0,3277.75,3294.25,1416814,207258,3290.25,34.647749016271064,33.40687205706835,1.2408769592027156,95.4603388276639,92.11811917782036,102.14477812735097,3261.5155894891504,3226.8678404728794,3264.225,3243.225,2993.21875,3303.0123659031233,3170.995,3038.9776340968765
2020-01-16 18:00:00,3294.25,3318.0,3294.0,3317.25,1297967,177584,3307.5,36.52729893046126,34.03095743174693,2.4963414987143295,95.88391768190525,93.58548871330733,100.48077561910108,3270.0901141831273,3233.562815252666,3269.8,3249.4125,2995.31,3310.9967385881573,3175.915,3040.8332614118426
2020-01-17 18:00:00,3316.75,3330.25,3316.0,3323.75,1211940,172064,3324.25,38.102133775704715,34.84519270053848,3.2569410751662318,97.02400737925727,96.12275462960882,98.82651287855415,3278.345481231877,3240.243347456172,3278.625,3255.6375,2997.5175,3319.0981947692185,3180.855,3042.6118052307816
2020-01-20 18:00:00,3325.0,3328.5,3318.5,3325.25,115614,27971,3323.0,39.021424508864584,35.6804390622037,3.3409854466608806,97.24912070483606,96.71901525533286,98.30933160384245,3285.5615610423574,3246.540136533493,3286.875,3261.2625,2999.6675,3326.938315128485,3185.645,3044.351684871515
2020-01-21 18:00:00,3325.5,3329.75,3307.25,3320.25,1371052,193226,3320.25,38.898117539016766,36.32397475756632,2.5741427814504476,92.83390130722016,95.70234313043784,87.09701766078479,3290.8982439589176,3252.000126419901,3295.6,3266.05,3001.8075,3333.835811050795,3190.21,3046.584188949205
2020-01-22 18:00:00,3321.25,3337.5,3315.25,3317.25,1461291,202719,3328.75,38.118909884133245,36.6829617828797,1.435948101253544,85.49081599283456,91.85794600163025,72.75655597524317,3294.9523602729305,3256.8334503887972,3301.35,3270.5125,3003.835,3339.6880662983285,3194.805,3049.921933701671
2020-01-23 18:00:00,3317.25,3327.0,3301.25,3326.0,1662351,241815,3314.0,37.77202172279567,36.9007737708629,0.8712479519327729,81.28343650277444,86.53605126760972,70.77820697310386,3299.728920230941,3261.9568985081455,3306.425,3275.5,3005.9125,3345.8330580106267,3199.515,3053.196941989373
2020-01-24 18:00:00,3326.5,3337.0,3280.5,3291.0,2430371,345163,3306.0,34.27777006678707,36.37617303004773,-2.0984029632606607,60.98153925865151,75.91859725142017,31.107423273114193,3298.386009426181,3264.108239359394,3309.175,3277.9375,3007.8125,3348.8911245488894,3203.41,3057.9288754511103
2020-01-27 18:00:00,3269.75,3269.75,3233.0,3240.75,2510439,411089,3248.75,27.140931646076297,34.52912475325344,-7.388193107177145,38.915083513157995,60.39335309152798,-4.041455643581969,3289.518931052922,3262.377999406846,3304.35,3278.15,3009.5125,3348.9147998456147,3206.275,3063.6352001543855
2020-01-28 18:00:00,3239.5,3285.0,3238.75,3283.0,1836910,285842,3267.5,24.61046357690293,32.54539251798334,-7.934928941080408,26.854787571306748,42.25047011437208,-3.9365775148239095,3288.516018583242,3263.905555006339,3303.875,3281.1375,3011.375,3351.5573341357485,3209.555,3067.552665864251
2020-01-29 18:00:00,3281.75,3292.75,3265.25,3270.75,1621928,263420,3281.75,21.370234023255307,30.310360819037733,-8.940126795782426,30.462519936174942,32.07746367354655,27.23263246143172,3285.782784955051,3264.4125509317955,3301.525,3282.875,3013.16375,3353.2820107857056,3212.54,3071.7979892142944
2020-01-30 18:00:00,3271.5,3295.25,3239.75,3294.25,2371657,402949,3259.0,20.462701079249655,28.340828871080117,-7.878127791830462,47.527910685759885,34.94840606441385,72.68691992845196,3287.0854334235046,3266.622732344255,3299.225,3284.5125,3014.94625,3355.9489914345313,3216.085,3076.2210085654688
2020-01-31 18:00:00,3292.0,3297.5,3212.75,3227.0,3053147,476355,3244.25,14.1538054555499,25.503424187974073,-11.349618732424172,35.38656259884865,37.79233107359448,30.575025649356974,3277.841520589119,3263.6877151335693,3289.55,3284.0875,3016.44,3354.9323431803805,3218.45,3081.967656819619
2020-02-03 18:00:00,3222.75,3267.25,3222.0,3245.0,1870850,331791,3248.75,10.485539021533896,22.499847154686037,-12.014308133152142,31.962329763165943,38.29226768259148,19.302453924314875,3272.788978960024,3262.30343993849,3281.525,3284.2,3018.0475,3353.9377773717783,3221.275,3088.612222628222
2020-02-04 18:00:00,3244.25,3305.25,3236.0,3300.25,1651126,274402,3289.75,11.899455188369757,20.37976876142278,-8.480313573053024,35.899028103125765,34.41597348838011,38.86513733261707,3277.0137514277126,3265.114296239343,3279.525,3287.5625,3019.85375,3355.7549325823256,3225.04,3094.3250674176743
2020-02-05 18:00:00,3300.25,3338.0,3288.25,3335.5,1993447,325864,3322.25,15.683583749983427,19.44053175913491,-3.7569480091514826,64.75941021129783,44.20692269252984,105.86438524883381,3286.011635823449,3270.3280520734656,3281.35,3291.35,3021.815,3360.634038794375,3229.12,3097.6059612056247
2020-02-06 18:00:00,3337.0,3357.75,3332.5,3348.0,1431238,254413,3342.75,19.466777537572852,19.4457809148225,0.020996622750352856,87.23412976533393,62.63085602658583,136.44067724283013,3295.5483072352263,3276.0815296976534,3283.55,3294.9875,3023.78,3366.542866325903,3233.2,3099.8571336740965
2020-02-07 18:00:00,3349.0,3350.0,3320.75,3323.0,1635655,282206,3331.75,20.21467264138164,19.599559260134328,0.615113381247312,89.10477894778637,80.36610630813936,106.58212422708039,3299.771644583653,3279.5569719422715,3286.75,3297.9625,3025.81,3370.3030191089515,3236.57,3102.836980891049
2020-02-10 18:00:00,3322.25,3353.5,3303.5,3352.25,1345367,253666,3333.5,22.903597037341115,20.260366815575686,2.643230221765428,88.5057471263757,88.28155194649865,88.95413748612978,3307.8452377246294,3284.9416406872883,3297.9,3301.125,3027.97625,3375.864174057596,3240.61,3105.3558259424044
2020-02-11 18:00:00,3351.0,3374.5,3349.25,3359.25,1451535,257918,3363.0,25.307699090729784,21.269833270606505,4.0378658201232795,87.60441649339514,88.40498085585239,86.00328776848062,3315.753662690071,3290.445963599341,3305.525,3304.7,3030.02625,3381.2830243137682,3244.92,3108.556975686232
2020-02-12 18:00:00,3360.5,3381.5,3355.5,3380.5,1188207,203303,3373.25,28.598004698476416,22.735467556180488,5.862537142295928,95.39539137632187,90.50185166536421,105.18247079823718,3325.7146376608293,3297.116632962353,3316.5,3309.0125,3032.38,3386.780975345134,3250.175,3113.5690246548666
2020-02-13 18:00:00,3381.25,3384.75,3348.5,3378.75,1732399,294071,3370.75,30.71037513533247,24.330449072010886,6.379926063321584,95.43088054418273,92.8102294712999,100.67218268994836,3333.873924174548,3303.1635490392155,3324.95,3312.0875,3034.82,3389.8421350984686,3255.825,3121.807864901531
2020-02-14 18:00:00,3379.5,3388.5,3365.25,3380.5,1278244,209559,3376.0,32.15499157292243,25.895357572193195,6.259634000729232,96.82495660772743,95.88374284274398,98.70738413769433,3341.047166609233,3308.8921750363106,3340.3,3314.925,3037.3,3393.474735549417,3261.125,3128.775264450583
2020-02-17 18:00:00,3382.25,3392.5,3382.0,3388.0,143123,40008,3387.75,33.518665516071906,27.420019160968938,6.098646355102968,95.5836385510507,95.94649190098693,94.85793185117825,3348.2706794385817,3314.75201392251,3354.6,3318.0625,3039.87875,3397.425612140286,3266.43,3135.4343878597138
2020-02-18 18:00:00,3378.25,3379.0,3355.25,3370.75,1541737,250581,3367.75,32.8290235568179,28.501820040138732,4.32720351667917,88.66644978354527,93.6916816474411,78.61598605575364,3351.729036448031,3318.900012891213,3361.65,3320.5875,3042.29625,3400.7894594895347,3270.82,3140.8505405104656
2020-02-19 18:00:00,3372.0,3393.75,3370.75,3388.25,1111329,174491,3385.25,33.31059725191153,29.46357548249329,3.847021769418241,88.38368938815114,90.87792590758234,83.39521634928875,3357.347646225257,3324.0370489733455,3366.925,3324.1375,3045.19625,3404.1975753451943,3275.83,3147.4624246548055
2020-02-20 18:00:00,3391.75,3397.5,3339.25,3367.5,2045577,375226,3369.5,31.653019978814882,29.90146438175761,1.7515555970572727,79.18424043668047,85.41145986945894,66.72980157112355,3358.909546805987,3327.256526827172,3368.875,3326.2125,3047.8325,3405.3680734704876,3280.345,3155.321926529512
2020-02-21 18:00:00,3367.0,3369.25,3328.0,3338.25,2229592,413003,3343.75,27.66029681637383,29.453230868680855,-1.7929340523070252,58.91304166538168,75.49365716340441,25.75181066933621,3355.7311549896813,3328.0708581733074,3370.4,3328.575,3050.25125,3404.3863195844365,3284.13,3163.8736804155637
2020-02-24 18:00:00,3309.0,3312.0,3213.75,3227.0,3493791,695363,3247.25,15.342233976098214,26.631031490164325,-11.288797514066111,30.014730725157136,56.03733760907307,-22.03048304267473,3335.9263619143458,3320.5841279382475,3357.875,3327.8875,3051.9875,3402.4693021550042,3285.18,3167.8906978449954
2020-02-25 18:00:00,3223.0,3259.5,3117.25,3138.5,4214396,905264,3183.0,-1.5433392916515913,20.996157333801143,-22.539496625452735,9.847200467874655,32.92499095280447,-36.30838050198498,3305.553075465985,3307.0964147576365,3335.8,3320.6625,3053.37375,3404.9765033914505,3284.415,3163.8534966085494
2020-02-26 18:00:00,3138.0,3182.0,3091.0,3100.0,3798077,906402,3139.5,-17.826414196109,13.231643027819114,-31.058057223928113,5.909926143784406,15.25728577893871,-12.784793126524203,3273.929525394295,3291.755939590404,3307.75,3312.125,3054.635,3411.478921509024,3282.445,3153.4110784909763
2020-02-27 18:00:00,3100.25,3117.0,2944.5,2949.25,4597406,1159782,3048.0,-42.406300070585985,2.1040544081380936,-44.51035447872408,3.855819733009406,6.5376487815561335,-1.5078383640840496,3223.978829179788,3266.385129250374,3264.8,3294.875,3055.05875,3435.04941424744,3277.56,3120.07058575256
2020-02-28 18:00:00,2950.0,2996.0,2853.25,2988.0,5455578,1604311,2914.25,-58.089614643801724,-9.934679402249872,-48.154935241551854,9.581262010564908,6.449002629119551,15.845780773455623,3187.6743939213593,3245.764008565161,3225.55,3282.925,3055.715,3449.256903411704,3273.335,3097.413096588296
2020-03-02 18:00:00,2893.0,3085.75,2882.25,3064.5,3510978,1037522,2990.5,-63.61255780351485,-20.67025508250287,-42.94230272101198,21.54076347715348,11.659281740242577,41.30372695097529,3168.724487164227,3232.337044967742,3193.2,3273.9,3056.9325,3455.055333472924,3270.37,3085.684666527076
2020-03-03 18:00:00,3069.75,3129.5,2966.0,2982.25,3590188,1205061,3045.25,-73.77597415025821,-31.291398896053938,-42.48457525420427,29.09202266114909,20.071349382955805,47.133369217535666,3140.036104523577,3213.812078673835,3154.35,3258.0,3057.68875,3466.740065290842,3265.525,3064.3099347091584
2020-03-04 18:00:00,2981.0,3122.0,2969.5,3103.25,2440170,692804,3060.0,-71.24559124072402,-39.28223736498796,-31.96335387573607,36.988945980937764,29.207244039746758,52.55234986331978,3134.376703827642,3205.622295068366,3125.85,3246.3875,3059.04625,3469.0800094636998,3263.03,3056.9799905363006
2020-03-05 18:00:00,3101.75,3106.25,2989.25,3015.25,2611752,742634,3034.5,-75.47112495843112,-46.52001488367659,-28.95111007475453,35.82176885837351,33.96757916682011,39.53014824148032,3116.0495186233893,3191.5206435818204,3090.625,3229.75,3060.0975,3476.039706992391,3258.81,3041.580293007609
2020-03-06 18:00:00,3017.0,3029.75,2891.0,2956.75,2969636,934925,2940.75,-82.58832516508573,-53.733676939958414,-28.85464822512732,36.41329565954597,36.40800349961907,36.42387997939977,3091.541900373637,3174.1302255387227,3052.475,3211.4375,3060.9775,3486.1999999999985,3253.1,3020.0000000000014
2020-03-09 18:00:00,2909.0,2909.0,2708.5,2727.0,2467349,772959,2778.25,-105.55093700602492,-64.09712895317172,-41.453808052853205,21.565783183048854,31.266949233656103,2.16345108183436,3035.458531085385,3141.00946809141,3002.475,3180.175,3060.66375,3518.6648142825484,3242.91,2967.1551857174513
2020-03-10 18:00:00,2726.5,2877.75,2688.75,2870.0,3226336,1049147,2802.5,-110.93132022036707,-73.46396720661079,-37.46735301375628,23.502361233322826,27.160480025305873,16.18612364935673,3010.0033724568643,3120.9346926772314,2975.625,3155.7125,3061.25125,3530.692568923346,3235.845,2940.997431076654
2020-03-11 18:00:00,2852.75,2862.75,2696.25,2734.5,2756202,958487,2763.5,-124.6916623943348,-83.70950624415559,-40.98215615017921,18.470064885315928,21.179403100562524,13.051388454822735,2967.6182382327315,3092.3099006270663,2939.075,3123.4125,3061.14,3552.37346046305,3225.815,2899.25653953695
2020-03-12 18:00:00,2731.5,2767.5,2436.75,2444.0,3661402,1313648,2553.0,-157.22535882813463,-98.4126767609514,-58.81268206718323,17.516557757703023,19.829661292113915,12.890350688881234,2887.061586196927,3044.2869450250614,2888.55,3076.675,3059.31625,3602.361984081061,3209.465,2816.568015918939
2020-03-13 18:00:00,2423.75,2701.25,2387.75,2658.5,2234139,897256,2562.0,-163.81186903891103,-111.49251521654332,-52.3193538223677,15.976034769057014,17.320885804025313,13.286332699120415,2851.8982652435534,3015.7101342824644,2855.6,3040.575,3058.45125,3619.903817596328,3197.925,2775.9461824036725
2020-03-16 18:00:00,2667.25,2668.5,2354.5,2404.75,1118309,457635,2464.25,-187.34760360246628,-126.66353289372792,-60.68407070873836,14.698433848210792,16.063675458323598,11.967950627985182,2783.1062244368527,2970.453828039319,2789.625,2991.4125,3056.25625,3657.727604596713,3181.165,2704.602395403287
2020-03-17 18:00:00,2407.0,2542.75,2352.0,2474.75,2889695,1154202,2462.5,-198.06822066961058,-140.94447044890444,-57.12375022070614,19.774397588865597,16.816288735377793,25.690615295841205,2735.6668052927216,2933.735025962332,2738.875,2946.6125,3054.22625,3681.6537888932826,3166.0,2650.3462111067174
2020-03-18 18:00:00,2467.5,2486.25,2262.0,2405.75,2700267,1003939,2362.0,-209.71465032997048,-154.69850642511764,-55.01614390485284,13.848406301002976,16.107079246026444,9.331060410956042,2684.910373709226,2894.6250240391964,2669.125,2897.4875,3051.78875,3705.936341232459,3148.92,2591.903658767541
2020-03-19 18:00:00,2402.5,2460.0,2275.0,2355.0,2743292,1126463,2392.25,-220.49786843617858,-167.85837882732983,-52.63948960884875,16.457340545246815,16.693381478371787,15.985258678996871,2634.154931600114,2854.652800036293,2603.1,2846.8625,3049.11,3728.896319979163,3130.515,2532.133680020837
2020-03-20 18:00:00,2351.0,2499.0,2260.0,2266.5,2888062,1112262,2371.0,-233.49329152866449,-180.98536136759677,-52.50793016106772,11.38326080259935,13.896335882949705,6.35711064189864,2577.592634430866,2811.0859259595304,2534.075,2793.275,3046.01875,3754.606631598945,3110.575,2466.5433684010545
2020-03-23 18:00:00,2220.25,2386.0,2174.0,2217.25,2985237,1107995,2236.5,-244.94277353527104,-193.77684380113163,-51.16592973413941,7.235243806967355,11.691948384937831,-1.6781653489735966,2522.1553060568867,2767.098079592158,2483.1,2742.7875,3042.61625,3777.786811943542,3089.14,2400.4931880564577
2020-03-24 18:00:00,2233.25,2447.75,2230.5,2442.5,2504332,838428,2374.5,-233.15313381354963,-201.65210180361524,-31.50103200993439,17.523932837667818,12.047479149078166,28.476840214847126,2509.9006435865963,2743.053777400146,2440.35,2707.9875,3040.35375,3781.7327830127424,3072.235,2362.737216987258
2020-03-25 18:00:00,2442.75,2560.75,2386.0,2467.25,2923668,1062645,2473.0,-219.28486185136308,-205.1786538131648,-14.106208038198275,35.712789866539275,20.157322170391474,66.82372525883487,2503.339006111735,2722.6238679630983,2413.625,2676.35,3038.20625,3782.0765202082143,3055.695,2329.313479791786
2020-03-26 18:00:00,2471.0,2625.75,2402.25,2619.25,2329630,860319,2541.75,-193.79507770034616,-202.90193859060108,9.106860890254922,63.633107553467276,38.95661008589145,112.98610248861893,2521.17146670993,2714.966544410276,2431.15,2659.85,3036.6725,3774.2760869705535,3041.735,2309.193913029447
2020-03-27 18:00:00,2627.75,2634.5,2505.25,2520.0,2150667,776113,2547.5,-179.53333709541494,-198.22821829156385,18.694881196148913,73.59831453548487,57.64807065183047,105.49880230279369,2520.9912410622483,2700.524578157663,2417.3,2636.45,3034.615,3767.9515987669565,3025.66,2283.368401233043
2020-03-30 18:00:00,2459.0,2621.75,2445.0,2613.0,1771143,651007,2569.5,-158.89484132693133,-190.36154289863734,31.46670157170601,86.83577623856979,74.68906610917398,111.12919649736142,2535.146434744979,2694.0412760719105,2438.125,2613.875,3032.88875,3757.4899735113795,3011.415,2265.3400264886204
2020-03-31 18:00:00,2613.25,2635.75,2555.75,2563.0,2127528,680158,2595.75,-144.9029162510319,-181.26981756911624,36.36690131808433,84.90386833044705,81.77931970150057,91.15296558834004,2539.431598630367,2684.3345148813987,2446.95,2592.9125,3030.96125,3747.379937625642,2996.27,2245.160062374358
2020-04-01 18:00:00,2562.0,2562.25,2434.25,2457.0,1977121,640665,2478.25,-140.7451069607855,-173.1648754474501,32.419768486664594,80.2881530064621,84.00926585849298,72.84592730240033,2526.749814225695,2667.4949211864805,2452.075,2560.6,3028.48875,3739.331274472306,2979.065,2218.798725527694
2020-04-02 18:00:00,2459.0,2525.0,2424.75,2516.25,2076251,717857,2486.75,-131.15713550021292,-164.76332745800266,33.60619195778975,73.21783071646124,79.46995068445679,60.71359078047013,2525.1344581909725,2656.2915936911854,2468.2,2535.65,3026.455,3727.3714077161676,2962.87,2198.368592283832
2020-04-03 18:00:00,2513.75,2529.5,2449.0,2480.25,1699973,546087,2484.25,-125.02231870916376,-156.8151257082349,31.792806999071132,65.6791317619689,73.06170516163074,50.91398496264523,2518.2291569308227,2643.2514756399864,2489.575,2511.825,3024.28,3716.999675388875,2946.655,2176.3103246111255
2020-04-06 18:00:00,2485.0,2668.5,2484.75,2647.5,1930909,529559,2606.25,-105.44920220667018,-146.54194100792193,41.092738801251755,76.10506363266718,71.66734203703243,84.98050682393671,2538.1169789414653,2643.5661811481355,2532.6,2507.85,3022.85,3704.92502296675,2934.79,2164.65497703325
2020-04-07 18:00:00,2645.5,2750.0,2623.5,2637.25,2434510,780793,2698.25,-89.73010292743265,-135.17957339182408,45.449470464391425,73.92409283929527,71.90276274464377,77.96675302859828,2553.3682129504705,2643.098315877903,2552.075,2496.2125,3021.2675,3689.8744482419916,2921.875,2153.8755517580084
2020-04-08 18:00:00,2640.5,2752.5,2620.75,2739.5,1860429,603639,2697.75,-68.2353088718769,-121.79072048783465,53.55541161595775,85.39240545939101,78.47385397711781,99.22950842393743,2582.003872496552,2650.239181368429,2579.3,2496.4625,3020.125,3674.3327871207707,2911.25,2148.1672128792293
2020-04-09 18:00:00,2737.75,2809.5,2701.0,2787.0,2290931,750866,2774.0,-46.827874111862,-106.79815121264012,59.97027710077812,85.92096382679706,81.74582070849443,94.27125006340233,2613.541738266313,2660.369612378175,2596.075,2513.6125,3019.165,3657.004186995201,2901.105,2145.205813004799
2020-04-13 18:00:00,2811.0,2819.5,2711.0,2760.25,1532645,518558,2741.5,-31.655919537925456,-91.7697048776972,60.11378533977174,91.7253697554972,87.67957968056174,99.81694990536812,2636.1122400714958,2667.768159609421,2620.1,2518.7,3017.96125,3642.8529637263755,2891.77,2140.6870362736245
2020-04-14 18:00:00,2760.0,2846.0,2752.5,2844.5,1642552,489882,2818.5,-12.687511600648577,-75.95326622228747,63.26575462163889,92.92882133805286,90.19171830678236,98.40302740059386,2668.1718954451117,2680.8594070457602,2643.25,2540.6875,3017.1725,3628.116110742696,2883.76,2139.4038892573044
2020-04-15 18:00:00,2843.75,2845.5,2751.25,2768.75,1772913,504822,2776.75,-3.7243713466496047,-61.507487247159894,57.78311590051029,88.76537943292907,91.1398568421597,84.01642461446778,2683.6454499920173,2687.369821338667,2663.825,2555.3875,3016.0575,3608.51772249746,2873.13,2137.74227750254
2020-04-16 18:00:00,2767.75,2831.5,2746.0,2829.75,1706290,536647,2779.5,8.206571830662142,-47.56467543159548,55.771247262257624,92.40414632989503,91.36611570029231,94.48020758910047,2706.1230730701686,2697.9165012395065,2701.1,2576.5875,3015.31375,3586.5020517846215,2863.015,2139.5279482153783
2020-04-17 18:00:00,2863.0,2885.0,2821.0,2869.0,1829673,528584,2850.0,20.59170882906119,-33.933398579464146,54.525107408525336,91.19034017140471,90.78662197807627,91.99777655806159,2731.181061828604,2710.589352999543,2736.375,2602.2875,3014.7475,3563.5423426602506,2853.435,2143.3276573397493
2020-04-20 18:00:00,2861.5,2875.5,2804.25,2811.5,1521551,444654,2834.75,25.473605806962496,-22.051997702178816,47.52560350914131,88.03157663651103,90.54202104593692,83.01068781765926,2743.53782154728,2718.0642157403176,2769.5,2629.5375,3013.82375,3540.58237768012,2843.205,2145.82762231988
2020-04-21 18:00:00,2807.0,2833.25,2717.25,2733.25,1923286,588494,2750.75,22.765991122333617,-13.08839993727633,35.854391059609945,70.25374987366685,83.15855556052753,44.444138499945495,2741.9550797707757,2719.189088648442,2778.075,2655.3375,3012.47,3513.4370512414075,2830.825,2148.212948758592
2020-04-22 18:00:00,2737.25,2808.0,2717.25,2790.0,1337145,389777,2778.0,24.912264618737026,-5.488267026073659,30.400531644810684,54.376105466637874,70.88714399227192,21.354028415369783,2749.3466059598873,2724.4343413411502,2793.35,2672.7125,3011.34875,3485.199292537474,2819.44,2153.6807074625262
2020-04-23 18:00:00,2790.5,2836.75,2772.75,2781.75,1682113,472045,2804.5,25.651797818270097,0.7397459427950919,24.912051875475004,43.86793515885709,56.16593016638726,19.271945143796742,2754.33174350452,2728.67994568625,2797.575,2688.4375,3010.17,3453.678904291759,2807.465,2161.2510957082413
2020-04-24 18:00:00,2777.0,2835.0,2755.25,2828.0,1252258,351766,2802.0,29.628334680373882,6.5174636903108505,23.11087099006303,51.68378304635069,49.975941223948546,55.09946669115497,2765.6653214269018,2736.036986746528,2801.675,2698.875,3009.28125,3421.7751154399634,2796.45,2171.124884560036
